product_Id,vendor_name,product_name,product_description,parent_category,sub_category
681,Hub Pen Co,Carmelo® Pen,"Modern interpretation of classic metal executive pen. High gloss finish in colorful brights. Bold contemporary accents feature “HUB"" branded band. Strong twist retraction and smooth writing black hybrid ink.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 1.5"" W x 0.25"" H Barrel
Revolution Engraving: 1.25"" W x 0.5"" H Barrel
Full Color: 1.75"" W x 0.25"" H Full Color (Barrel, white only)
Tip Type: Ballpoint
Mechanism: Twist
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=681/]
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
681,Hub Pen Co,Carmelo® Pen,"Modern interpretation of classic metal executive pen. High gloss finish in colorful brights. Bold contemporary accents feature “HUB"" branded band. Strong twist retraction and smooth writing black hybrid ink.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 1.5"" W x 0.25"" H Barrel
Revolution Engraving: 1.25"" W x 0.5"" H Barrel
Full Color: 1.75"" W x 0.25"" H Full Color (Barrel, white only)
Tip Type: Ballpoint
Mechanism: Twist
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=681/]
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
682,Hub Pen Co,Sonata® Glass Pen,"Deep executive colors in a gloss finish with shining silver accents. Sleek lines for high end appeal at a budget price. Smooth writing blue ink.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 2"" W x 0.25"" H Barrel
Revolution Engraving: 2"" W x 0.88"" H Barrel
Tip Type: Ballpoint
Mechanism: Push Retractable
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=682/]
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
682,Hub Pen Co,Sonata® Glass Pen,"Deep executive colors in a gloss finish with shining silver accents. Sleek lines for high end appeal at a budget price. Smooth writing blue ink.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 2"" W x 0.25"" H Barrel
Revolution Engraving: 2"" W x 0.88"" H Barrel
Tip Type: Ballpoint
Mechanism: Push Retractable
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=682/]
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
682,Hub Pen Co,Sonata® Glass Pen,"Deep executive colors in a gloss finish with shining silver accents. Sleek lines for high end appeal at a budget price. Smooth writing blue ink.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 2"" W x 0.25"" H Barrel
Revolution Engraving: 2"" W x 0.88"" H Barrel
Tip Type: Ballpoint
Mechanism: Push Retractable
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=682/]
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
683,Hub Pen Co,"Aruba® Pen (Pat #D670,761)","Sleek lines and fine detailing for high end appeal. High gloss fashion colors with shining silver accents. Diamond etched knurled grip and smooth writing black ink for writing comfort. Patent Number D670,761.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 1.75"" W x 0.25"" H Barrel
Revolution Engraving: 1.75"" W x 0.88"" H Barrel
Full Color: 2"" W x 0.25"" H White Pen Only on Barrel
Infinity Print: 2.875"" W x 1.373"" H Barrel (White pen only)
Straight Line Copy: 30 Characters max
Tip Type: Ballpoint
Mechanism: Push Retractable
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=683/]
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
683,Hub Pen Co,"Aruba® Pen (Pat #D670,761)","Sleek lines and fine detailing for high end appeal. High gloss fashion colors with shining silver accents. Diamond etched knurled grip and smooth writing black ink for writing comfort. Patent Number D670,761.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 1.75"" W x 0.25"" H Barrel
Revolution Engraving: 1.75"" W x 0.88"" H Barrel
Full Color: 2"" W x 0.25"" H White Pen Only on Barrel
Infinity Print: 2.875"" W x 1.373"" H Barrel (White pen only)
Straight Line Copy: 30 Characters max
Tip Type: Ballpoint
Mechanism: Push Retractable
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=683/]
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
683,Hub Pen Co,"Aruba® Pen (Pat #D670,761)","Sleek lines and fine detailing for high end appeal. High gloss fashion colors with shining silver accents. Diamond etched knurled grip and smooth writing black ink for writing comfort. Patent Number D670,761.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 1.75"" W x 0.25"" H Barrel
Revolution Engraving: 1.75"" W x 0.88"" H Barrel
Full Color: 2"" W x 0.25"" H White Pen Only on Barrel
Infinity Print: 2.875"" W x 1.373"" H Barrel (White pen only)
Straight Line Copy: 30 Characters max
Tip Type: Ballpoint
Mechanism: Push Retractable
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=683/]
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
687,Hub Pen Co,Sonata® Pen,"Sleek lines for high end appeal at a budget price. Shimmering soft fashion colors with shining silver accents. Smooth writing black ink.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 2"" W x 0.25"" H Barrel
Revolution Engraving: 2"" W x 0.88"" H Barrel
Tip Type: Ballpoint
Mechanism: Push Retractable
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=687/]
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
687,Hub Pen Co,Sonata® Pen,"Sleek lines for high end appeal at a budget price. Shimmering soft fashion colors with shining silver accents. Smooth writing black ink.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 2"" W x 0.25"" H Barrel
Revolution Engraving: 2"" W x 0.88"" H Barrel
Tip Type: Ballpoint
Mechanism: Push Retractable
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=687/]
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
687,Hub Pen Co,Sonata® Pen,"Sleek lines for high end appeal at a budget price. Shimmering soft fashion colors with shining silver accents. Smooth writing black ink.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 2"" W x 0.25"" H Barrel
Revolution Engraving: 2"" W x 0.88"" H Barrel
Tip Type: Ballpoint
Mechanism: Push Retractable
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=687/]
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
689,Hub Pen Co,Nautica Pen,"Sleek lines and fine detailing for high end appeal. Glossy rich colors combine wth shining silver accents and a diamond etched grip for a nautical look. Sooth writing black ink for writing comfort.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 1.75"" W x 0.25"" H Barrel
Revolution Engraving: 1.75"" W x 0.5"" H Barrel
Tip Type: Ballpoint
Mechanism: Push Retractable
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
689,Hub Pen Co,Nautica Pen,"Sleek lines and fine detailing for high end appeal. Glossy rich colors combine wth shining silver accents and a diamond etched grip for a nautical look. Sooth writing black ink for writing comfort.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 1.75"" W x 0.25"" H Barrel
Revolution Engraving: 1.75"" W x 0.5"" H Barrel
Tip Type: Ballpoint
Mechanism: Push Retractable
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
689,Hub Pen Co,Nautica Pen,"Sleek lines and fine detailing for high end appeal. Glossy rich colors combine wth shining silver accents and a diamond etched grip for a nautical look. Sooth writing black ink for writing comfort.
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 1.75"" W x 0.25"" H Barrel
Revolution Engraving: 1.75"" W x 0.5"" H Barrel
Tip Type: Ballpoint
Mechanism: Push Retractable
Standard Packaging: Individually Cellophaned
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
692,Hub Pen Co,Trintana Comfort Pen,"Sleek European style and a comfortable feel no matter where you grip. Engraved silver imprint and shining trim contrast boldly with matte finish. Black hybrid ink adds to the high end appeal. Three sides for triple the imprint areas (additional charges apply).
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 2.75"" W x 0.25"" H Side A
: 2.75"" W x 0.25"" H Side B
: 2.75"" W x 0.25"" H Side C
Tip Type: Ballpoint
Mechanism: Push Retractable
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=692/]
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
692,Hub Pen Co,Trintana Comfort Pen,"Sleek European style and a comfortable feel no matter where you grip. Engraved silver imprint and shining trim contrast boldly with matte finish. Black hybrid ink adds to the high end appeal. Three sides for triple the imprint areas (additional charges apply).
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 2.75"" W x 0.25"" H Side A
: 2.75"" W x 0.25"" H Side B
: 2.75"" W x 0.25"" H Side C
Tip Type: Ballpoint
Mechanism: Push Retractable
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=692/]
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
692,Hub Pen Co,Trintana Comfort Pen,"Sleek European style and a comfortable feel no matter where you grip. Engraved silver imprint and shining trim contrast boldly with matte finish. Black hybrid ink adds to the high end appeal. Three sides for triple the imprint areas (additional charges apply).
Material: Metal
Standard Decoration Includes: Lasered, 1 Location
All Available Decoration Options:
Laser Engraved: 2.75"" W x 0.25"" H Side A
: 2.75"" W x 0.25"" H Side B
: 2.75"" W x 0.25"" H Side C
Tip Type: Ballpoint
Mechanism: Push Retractable
Click Here For Virtual Proofing Tool [https://www.hpgspectra.com/?item=692/]
Tags: popular, metal, gift, desk, office, executive, advertisement, college, grade, writing, merchandise, study, high school, university, essay, list, home, pen, classic, trade show",Office,Writing Instruments
